CH4/ppm,H2/ppm,C2H6/ppm,NH3/ppm,CH4_NG_CAL/ppm,V0,V1,V2,time
300.000,0.000,66.250,0.000,0.000e+00,-4.920e-02,1.237e-03,-5.493e-03,25828.800000
300.000,0.000,68.250,0.000,0.000e+00,-4.924e-02,8.036e-04,-5.975e-03,26430.900000
300.000,0.000,70.250,0.000,0.000e+00,-4.871e-02,8.801e-04,-4.203e-03,27033.000000
300.000,0.000,72.250,0.000,0.000e+00,-4.894e-02,7.808e-04,-4.952e-03,27635.100000
300.000,0.000,74.250,0.000,0.000e+00,-4.906e-02,6.592e-04,-5.523e-03,28237.200000
300.000,0.000,76.250,0.000,0.000e+00,-4.895e-02,5.827e-04,-5.551e-03,28839.300000
300.000,0.000,78.250,0.000,0.000e+00,-4.898e-02,5.372e-04,-5.713e-03,29441.400000
300.000,0.000,80.250,0.000,0.000e+00,-4.905e-02,5.157e-04,-5.765e-03,30043.500000
300.000,0.000,82.250,0.000,0.000e+00,-4.928e-02,4.423e-04,-5.842e-03,30645.600000
600.000,0.000,120.500,0.000,0.000e+00,-5.254e-02,1.507e-03,-1.541e-02,33049.800000
600.000,0.000,122.500,0.000,0.000e+00,-5.275e-02,4.371e-04,-1.554e-02,33651.900000
600.000,0.000,124.500,0.000,0.000e+00,-5.222e-02,1.905e-04,-1.632e-02,34254.000000
600.000,0.000,126.500,0.000,0.000e+00,-5.235e-02,5.266e-05,-1.670e-02,34856.100000
600.000,0.000,128.500,0.000,0.000e+00,-5.233e-02,-3.851e-05,-1.653e-02,35458.200000
600.000,0.000,130.500,0.000,0.000e+00,-5.234e-02,-8.673e-05,-1.669e-02,36060.300000
600.000,0.000,132.500,0.000,0.000e+00,-5.243e-02,-1.305e-04,-1.673e-02,36662.400000
600.000,0.000,134.500,0.000,0.000e+00,-5.263e-02,-1.678e-04,-1.676e-02,37264.500000
600.000,0.000,136.500,0.000,0.000e+00,-5.290e-02,-2.259e-04,-1.676e-02,37866.600000
600.000,0.000,138.500,0.000,0.000e+00,-5.278e-02,-2.301e-04,-1.676e-02,38468.700000
900.000,0.000,176.750,0.000,0.000e+00,-5.475e-02,5.942e-04,-2.237e-02,40872.900000
900.000,0.000,178.750,0.000,0.000e+00,-5.466e-02,-2.184e-04,-2.237e-02,41475.000000
900.000,0.000,180.750,0.000,0.000e+00,-5.471e-02,-3.513e-04,-2.269e-02,42077.100000
900.000,0.000,182.750,0.000,0.000e+00,-5.481e-02,-4.498e-04,-2.252e-02,42679.200000
900.000,0.000,184.750,0.000,0.000e+00,-5.464e-02,-4.891e-04,-2.230e-02,43281.300000
900.000,0.000,186.750,0.000,0.000e+00,-5.434e-02,-5.016e-04,-2.219e-02,43883.400000
900.000,0.000,188.750,0.000,0.000e+00,-5.426e-02,-5.464e-04,-2.215e-02,44485.500000
900.000,0.000,190.750,0.000,0.000e+00,-5.427e-02,-5.545e-04,-2.214e-02,45087.600000
900.000,0.000,192.750,0.000,0.000e+00,-5.412e-02,-5.513e-04,-2.221e-02,45689.700000
900.000,0.000,194.750,0.000,0.000e+00,-5.441e-02,-5.589e-04,-2.216e-02,46291.800000
1200.000,0.000,233.000,0.000,0.000e+00,-5.598e-02,8.803e-05,-2.573e-02,48696.000000
1200.000,0.000,235.000,0.000,0.000e+00,-5.612e-02,-5.490e-04,-2.576e-02,49298.100000
1200.000,0.000,237.000,0.000,0.000e+00,-5.588e-02,-7.364e-04,-2.564e-02,49900.200000
1200.000,0.000,239.000,0.000,0.000e+00,-5.580e-02,-7.558e-04,-2.558e-02,50502.300000
1200.000,0.000,241.000,0.000,0.000e+00,-5.565e-02,-7.729e-04,-2.557e-02,51104.400000
1200.000,0.000,243.000,0.000,0.000e+00,-5.567e-02,-7.851e-04,-2.565e-02,51706.500000
1200.000,0.000,245.000,0.000,0.000e+00,-5.598e-02,-7.435e-04,-2.582e-02,52308.600000
1200.000,0.000,247.000,0.000,0.000e+00,-5.577e-02,-7.658e-04,-2.570e-02,52910.700000
1200.000,0.000,249.000,0.000,0.000e+00,-5.577e-02,-7.442e-04,-2.564e-02,53512.800000
1200.000,0.000,251.000,0.000,0.000e+00,-5.593e-02,-8.057e-04,-2.540e-02,54114.900000
1500.000,0.000,289.250,0.000,0.000e+00,-5.705e-02,-2.284e-04,-2.819e-02,56519.100000
1500.000,0.000,291.250,0.000,0.000e+00,-5.684e-02,-8.961e-04,-2.824e-02,57121.200000
1500.000,0.000,293.250,0.000,0.000e+00,-5.676e-02,-9.679e-04,-2.822e-02,57723.300000
1500.000,0.000,295.250,0.000,0.000e+00,-5.689e-02,-1.024e-03,-2.829e-02,58325.400000
1500.000,0.000,297.250,0.000,0.000e+00,-5.701e-02,-1.012e-03,-2.807e-02,58927.500000
1500.000,0.000,299.250,0.000,0.000e+00,-5.678e-02,-9.922e-04,-2.801e-02,59529.600000
1500.000,0.000,301.250,0.000,0.000e+00,-5.669e-02,-1.032e-03,-2.793e-02,60131.700000
1500.000,0.000,303.250,0.000,0.000e+00,-5.658e-02,-1.030e-03,-2.790e-02,60733.800000
1500.000,0.000,305.250,0.000,0.000e+00,-5.657e-02,-1.024e-03,-2.808e-02,61335.900000
1500.000,0.000,307.250,0.000,0.000e+00,-5.669e-02,-1.018e-03,-2.796e-02,61938.000000
1800.000,0.000,345.500,0.000,0.000e+00,-5.775e-02,-6.045e-04,-3.010e-02,64342.200000
1800.000,0.000,347.500,0.000,0.000e+00,-5.788e-02,-1.188e-03,-3.022e-02,64944.300000
1800.000,0.000,349.500,0.000,0.000e+00,-5.776e-02,-1.244e-03,-2.982e-02,65546.400000
1800.000,0.000,351.500,0.000,0.000e+00,-5.771e-02,-1.271e-03,-2.994e-02,66148.500000
1800.000,0.000,353.500,0.000,0.000e+00,-5.762e-02,-1.299e-03,-2.991e-02,66750.600000
1800.000,0.000,355.500,0.000,0.000e+00,-5.755e-02,-1.269e-03,-3.007e-02,67352.700000
1800.000,0.000,357.500,0.000,0.000e+00,-5.755e-02,-1.249e-03,-3.002e-02,67954.800000
1800.000,0.000,359.500,0.000,0.000e+00,-5.762e-02,-1.298e-03,-2.982e-02,68556.900000
1800.000,0.000,361.500,0.000,0.000e+00,-5.729e-02,-1.281e-03,-2.985e-02,69159.000000
1800.000,0.000,363.500,0.000,0.000e+00,-5.761e-02,-1.339e-03,-2.983e-02,69761.100000
2100.000,0.000,401.750,0.000,0.000e+00,-5.882e-02,-9.627e-04,-3.175e-02,72165.300000
2100.000,0.000,403.750,0.000,0.000e+00,-5.841e-02,-1.490e-03,-3.175e-02,72767.400000
2100.000,0.000,405.750,0.000,0.000e+00,-5.808e-02,-1.562e-03,-3.164e-02,73369.500000
2100.000,0.000,407.750,0.000,0.000e+00,-5.814e-02,-1.596e-03,-3.181e-02,73971.600000
2100.000,0.000,409.750,0.000,0.000e+00,-5.834e-02,-1.560e-03,-3.188e-02,74573.700000
2100.000,0.000,411.750,0.000,0.000e+00,-5.800e-02,-1.580e-03,-3.157e-02,75175.800000
2100.000,0.000,413.750,0.000,0.000e+00,-5.811e-02,-1.645e-03,-3.148e-02,75777.900000
2100.000,0.000,415.750,0.000,0.000e+00,-5.811e-02,-1.649e-03,-3.159e-02,76380.000000
2100.000,0.000,417.750,0.000,0.000e+00,-5.794e-02,-1.606e-03,-3.165e-02,76982.100000
2100.000,0.000,419.750,0.000,0.000e+00,-5.815e-02,-1.626e-03,-3.152e-02,77584.200000
2400.000,0.000,458.000,0.000,0.000e+00,-5.853e-02,-1.229e-03,-3.169e-02,79988.400000
2400.000,0.000,460.000,0.000,0.000e+00,-5.836e-02,-1.669e-03,-3.189e-02,80590.500000
2400.000,0.000,462.000,0.000,0.000e+00,-5.823e-02,-1.738e-03,-3.183e-02,81192.600000
2400.000,0.000,464.000,0.000,0.000e+00,-5.801e-02,-1.741e-03,-3.164e-02,81794.700000
2400.000,0.000,466.000,0.000,0.000e+00,-5.827e-02,-1.783e-03,-3.159e-02,82396.800000
2400.000,0.000,468.000,0.000,0.000e+00,-5.797e-02,-1.664e-03,-3.171e-02,82998.900000
2400.000,0.000,470.000,0.000,0.000e+00,-5.782e-02,-1.749e-03,-3.155e-02,83601.000000
2400.000,0.000,472.000,0.000,0.000e+00,-5.778e-02,-1.779e-03,-3.158e-02,84203.100000
2400.000,0.000,474.000,0.000,0.000e+00,-5.791e-02,-1.736e-03,-3.168e-02,84805.200000
2400.000,0.000,476.000,0.000,0.000e+00,-5.746e-02,-1.835e-03,-3.158e-02,85407.300000
